time (s),altitude (km),velocity (km / s)
21730,39193.095296011415,1.505426048989663
21740,39192.62170239178,1.5054853804850767
21750,39192.13417322053,1.5055464566516736
21760,39191.63270825433,1.5056092774187397
21770,39191.11730724283,1.5056738427135643
21780,39190.58796992875,1.5057401524614438
21790,39190.04469604785,1.5058082065856837
21800,39189.48748532891,1.5058780050076006
21810,39188.91633749376,1.5059495476465246
21820,39188.331252257245,1.5060228344198017
21830,39187.73222932726,1.506097865242796
21840,39187.11926840472,1.506174640028893
21850,39186.49236918358,1.5062531586895
21860,39185.85153135082,1.5063334211340527
21870,39185.19675458645,1.5064154272700132
21880,39184.52803856351,1.5064991770028766
21890,39183.84538294808,1.5065846702361716
21900,39183.14878739925,1.5066719068714634
21910,39182.43825156915,1.506760886808358
21920,39181.71377510291,1.5068516099445035
21930,39180.975357638716,1.5069440761755948
21940,39180.22299880777,1.5070382853953752
21950,39179.45669823428,1.5071342374956402
21960,39178.676455535504,1.5072319323662413
21970,39177.88227032169,1.5073313698950874
21980,39177.074142196114,1.5074325499681502
21990,39176.25207075509,1.5075354724694665
22000,39175.41605558792,1.5076401372811414
22010,39174.56609627696,1.507746544283353
22020,39173.70219239754,1.5078546933543544
22030,39172.824343518034,1.5079645843704783
22040,39171.9325491998,1.5080762172061402
22050,39171.026808997245,1.5081895917338424
22060,39170.10712245776,1.5083047078241774
22070,39169.173489121764,1.5084215653458326
22080,39168.225908522654,1.5085401641655927
22090,39167.26438018686,1.5086605041483452
22100,39166.28890363382,1.5087825851570835
22110,39165.29947837596,1.5089064070529106
22120,39164.296103918714,1.5090319696950445
22130,39163.27877976053,1.5091592729408205
22140,39162.24750539283,1.509288316645698
22150,39161.20228030007,1.5094191006632622
22160,39160.14310395969,1.5095516248452292
22170,39159.0699758421,1.509685889041452
22180,39157.98289541074,1.5098218930999219
22190,39156.88186212204,1.5099596368667763
22200,39155.76687542541,1.5100991201863005
22210,39154.63793476325,1.5102403429009341
22220,39153.49503957094,1.5103833048512745
22230,39152.33818927689,1.5105280058760824
22240,39151.16738330243,1.5106744458122865
22250,39149.98262106195,1.5108226244949874
22260,39148.78390196277,1.5109725417574638
22270,39147.571225405205,1.5111241974311762
22280,39146.34459078256,1.5112775913457734
22290,39145.10399748109,1.5114327233290954
22300,39143.84944488007,1.5115895932071806
22310,39142.58093235172,1.5117482008042695
22320,39141.298459261234,1.5119085459428108
22330,39140.002024966794,1.512070628443466
22340,39138.69162881953,1.512234448125115
22350,39137.367270163566,1.5124000048048618
22360,39136.02894833598,1.512567298298039
22370,39134.6766626668,1.5127363284182136
22380,39133.31041247905,1.5129070949771937
22390,39131.93019708867,1.513079597785032
22400,39130.53601580462,1.5132538366500332
22410,39129.12786792875,1.5134298113787585
22420,39127.70575275592,1.5136075217760319
22430,39126.26966957392,1.513786967644946
22440,39124.8196176635,1.5139681487868673
22450,39123.355596298345,1.5141510650014427
22460,39121.8776047451,1.5143357160866049
22470,39120.38564226336,1.514522101838579
22480,39118.879708105655,1.5147102220518878
22490,39117.359801517465,1.5149000765193585
22500,39115.825921737196,1.515091665032128
22510,39114.278067996216,1.5152849873796506
22520,39112.716239518806,1.5154800433497022
22530,39111.140435522204,1.5156768327283885
22540,39109.55065521654,1.5158753553001498
22550,39107.94689780493,1.5160756108477689
22560,39106.32916248338,1.516277599152375
22570,39104.69744844082,1.516481319993454
22580,39103.05175485912,1.516686773148851
22590,39101.39208091307,1.5168939583947803
22600,39099.71842577037,1.5171028755058291
22610,39098.03078859163,1.5173135242549662
22620,39096.32916853041,1.5175259044135483
22630,39094.61356473314,1.517740015751326
22640,39092.88397633918,1.5179558580364514
22650,39091.1404024808,1.5181734310354844
22660,39089.38284228317,1.5183927345134003
22670,39087.611294864364,1.5186137682335963
22680,39085.82575933537,1.5188365319578985
22690,39084.02623480004,1.5190610254465686
22700,39082.21272035517,1.5192872484583124
22710,39080.3852150904,1.519515200750285
22720,39078.5437180883,1.5197448820780994
22730,39076.68822842431,1.5199762921958335
22740,39074.818745166755,1.520209430856037
22750,39072.935267376866,1.5204442978097386
22760,39071.03779410872,1.5206808928064541
22770,39069.1263244093,1.5209192155941933
22780,39067.200857318465,1.5211592659194675
22790,39065.26139186892,1.5214010435272975
22800,39063.307927086265,1.52164454816122
22810,39061.340461988984,1.521889779563297
22820,39059.35899558839,1.5221367374741217
22830,39057.36352688867,1.5223854216328268
22840,39055.3540548869,1.5226358317770925
22850,39053.330578572975,1.5228879676431546
22860,39051.293096929665,1.5231418289658112
22870,39049.24160893261,1.5233974154784318
22880,39047.17611355025,1.5236547269129639
22890,39045.096609743916,1.5239137629999422
22900,39043.00309646777,1.524174523468496
22910,39040.89557266881,1.5244370080463576
22920,39038.77403728688,1.5247012164598694
22930,39036.63848925465,1.5249671484339933
22940,39034.488927497645,1.5252348036923176
22950,39032.32535093418,1.5255041819570674
22960,39030.14775847545,1.5257752829491094
22970,39027.95614902542,1.5260481063879634
22980,39025.750521480935,1.5263226519918094
22990,39023.530874731594,1.5265989194774954
23000,39021.29720765986,1.5268769085605465
23010,39019.04951914099,1.5271566189551735
23020,39016.787808043046,1.527438050374281
23030,39014.512073226906,1.527721202529476
23040,39012.22231354624,1.5280060751310762
23050,39009.91852784755,1.52829266788812
23060,39007.60071497008,1.5285809805083728
23070,39005.268873745925,1.5288710126983378
23080,39002.92300299993,1.529162764163264
23090,39000.56310154976,1.5294562346071543
23100,38998.18916820582,1.5297514237327756
23110,38995.80120177135,1.5300483312416668
23120,38993.39920104232,1.5303469568341477
23130,38990.98316480751,1.5306473002093282
23140,38988.55309184845,1.5309493610651173
23150,38986.10898093946,1.5312531390982316
23160,38983.6508308476,1.5315586340042049
23170,38981.178640332706,1.5318658454773972
23180,38978.69240814738,1.5321747732110038
23190,38976.19213303695,1.5324854168970639
23200,38973.67781373952,1.5327977762264708
23210,38971.149448985954,1.53311185088898
23220,38968.60703749984,1.5334276405732197
23230,38966.050577997485,1.533745144966699
23240,38963.480069187994,1.534064363755818
23250,38960.89550977315,1.5343852966258757
23260,38958.2968984475,1.5347079432610824
23270,38955.68423389832,1.5350323033445656
23280,38953.05751480558,1.5353583765583823
23290,38950.41673984199,1.5356861625835267
23300,38947.761907672975,1.5360156610999407
23310,38945.09301695669,1.5363468717865225
23320,38942.41006634398,1.536679794321138
23330,38939.713054478394,1.537014428380629
23340,38937.00197999618,1.5373507736408225
23350,38934.27684152631,1.5376888297765416
23360,38931.53763769043,1.5380285964616154
23370,38928.78436710288,1.5383700733688865
23380,38926.0170283707,1.5387132601702243
23390,38923.235620093576,1.5390581565365318
23400,38920.440140863924,1.5394047621377571
23410,38917.63058926681,1.5397530766429026
23420,38914.806963879986,1.5401030997200356
23430,38911.96926327384,1.540454831036297
23440,38909.117486011455,1.5408082702579136
23450,38906.25163064858,1.5411634170502058
23460,38903.371695733586,1.5415202710775984
23470,38900.47767980753,1.5418788320036316
23480,38897.56958140412,1.5422390994909694
23490,38894.64739904967,1.5426010732014117
23500,38891.71113126317,1.542964752795903
23510,38888.760776556235,1.543330137934543
23520,38885.79633343312,1.5436972282765973
23530,38882.81780039071,1.5440660234805073
23540,38879.8251759185,1.5444365232039003
23550,38876.818458498616,1.5448087271036006
23560,38873.7976466058,1.5451826348356386
23570,38870.76273870741,1.5455582460552624
23580,38867.7137332634,1.5459355604169476
23590,38864.65062872635,1.5463145775744078
23600,38861.57342354141,1.5466952971806054
23610,38858.482116146355,1.5470777188877611
23620,38855.376704971524,1.5474618423473663
23630,38852.25718843988,1.5478476672101915
23640,38849.12356496692,1.548235193126298
23650,38845.97583296076,1.5486244197450498
23660,38842.81399082208,1.5490153467151202
23670,38839.638036944125,1.5494079736845074
23680,38836.4479697127,1.5498023003005417
23690,38833.243787506195,1.5501983262098975
23700,38830.02548869552,1.550596051058604
23710,38826.79307164417,1.5509954744920562
23720,38823.54653470817,1.5513965961550251
